publisher_id,reason,evidence,author,dated
E68C4644-50FB-4DCF-83E4-E23953D48019,"Withy Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 6.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 441,648.4 E 283,069.6 N with 6.2 km above it and no outflow; the link's upstream node at 440,677.2 E 282,381.6 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 10.7 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
06D31729-3A6A-4DEF-AAEF-B446A16C4FE2,"Beverley and Barmston Drain arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 6.0 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 505,277.1 E 445,318.1 N with 6.0 km above it and no outflow; the link's upstream node at 505,290.0 E 442,606.5 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 0.9 m over 3,038 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
84E25434-ED74-411A-8BB5-6FED67F8BD27,"Nafferton Drain arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 5.4 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 507,869.1 E 451,113.7 N with 5.4 km above it and no outflow; the link's upstream node at 507,927.6 E 450,029.0 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 2.2 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
5DE3BEB3-0F03-4D05-B629-5D5B9BF1FD1D,"Clay Coton Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 4.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 462,609.1 E 276,401.6 N with 4.8 km above it and no outflow; the link's upstream node at 460,972.3 E 275,576.2 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 17.0 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
2847C7F2-9101-4EB5-9BB6-C5CB89436E65,"Grand Union Canal arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 4.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 458,885.9 E 270,658.9 N with 4.8 km above it and no outflow; the link's upstream node at 459,854.7 E 267,219.6 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 26.2 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
D51F8BF8-F72D-4A02-8E7D-D9D72BACFE7C,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 3.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 333,121.1 E 334,906.3 N with 3.7 km above it and no outflow; the link's upstream node at 333,093.3 E 333,812.1 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 3.0 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
DA709E56-B9CF-4E33-B2B3-869C80A8C2E1,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 3.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 410,776.6 E 161,581.2 N with 3.5 km above it and no outflow; the link's upstream node at 411,158.8 E 159,321.1 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 14.5 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
4A46A68F-C9B2-4699-879A-25D7D097A8DF,"Chinn Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 3.3 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 407,360.6 E 279,241.4 N with 3.3 km above it and no outflow; the link's upstream node at 409,677.2 E 280,717.5 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 17.4 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
786C487C-70F6-417A-8E83-2D8AB32544C5,"Wanless Water arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 3.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 387,554.6 E 441,735.7 N with 3.1 km above it and no outflow; the link's upstream node at 387,277.9 E 441,178.5 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 11.8 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
75E60FA4-43AC-42BB-801D-8237BFF1EA45,"Shirley Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 402,618.5 E 347,672.9 N with 2.5 km above it and no outflow; the link's upstream node at 402,620.0 E 347,692.7 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 0.0 m over 20 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
6E64FA8E-F089-4457-933D-FC10C895FD0D,"Cawder Gill arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 399,452.9 E 449,728.0 N with 1.7 km above it and no outflow; the link's upstream node at 398,971.0 E 449,600.1 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 18.1 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
EDC82132-46ED-494A-A79D-CAD439C6DFFC,"Mill Ing Beck arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 400,094.0 E 448,285.6 N with 1.6 km above it and no outflow; the link's upstream node at 399,697.2 E 447,968.4 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 9.7 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
3D1EB4DC-B679-4318-A8EC-B7C87704113A,"Kennet and Avon Canal arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 404,674.5 E 163,937.8 N with 1.1 km above it and no outflow; the link's upstream node at 405,064.3 E 163,509.2 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 4.7 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
D29D6029-4B22-4A33-9344-061FEB12395A,"Kennet and Avon Canal arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 408,931.1 E 162,246.4 N with 1.1 km above it and no outflow; the link's upstream node at 408,152.9 E 161,680.5 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 7.2 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
88D6EF7C-61B9-4CE4-A6AC-694616483FF2,"Boundary Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 450,011.3 E 339,649.0 N with 1.1 km above it and no outflow; the link's upstream node at 449,959.8 E 339,200.9 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 6.5 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
7838CDD7-8EE7-4F71-B668-F4FF31142E09,"Erewash Canal arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 0.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 446,098.0 E 345,759.7 N with 0.6 km above it and no outflow; the link's upstream node at 446,037.1 E 345,884.9 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 1.5 m over 148 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
2434BB94-8079-4673-AFA7-B5C174DB5E36,"Oxford Canal arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 0.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 446,329.5 E 256,364.1 N with 0.5 km above it and no outflow; the link's upstream node at 445,893.7 E 256,201.1 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 6.0 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
60EE8D1B-9F15-424B-AAB1-3705748BBFB3,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 0.3 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 407,911.2 E 442,316.4 N with 0.3 km above it and no outflow; the link's upstream node at 407,980.4 E 442,024.6 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 22.4 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
B6A1FBEA-4E2C-474A-AD58-1E3674B06E96,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 78.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 388,684.3 E 340,008.1 N with 78.2 km above it and no outflow; the link's upstream node at 387,800.5 E 338,998.0 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 18.3 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
CEB7998A-4EEF-4062-8549-A15D857AC99C,"River Tame arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 50.0 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 402,377.6 E 294,905.0 N with 50.0 km above it and no outflow; the link's upstream node at 403,022.9 E 293,166.2 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 7.0 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
650D5251-9F6B-4C39-9144-9E9A14957A78,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 18.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 388,826.3 E 350,947.8 N with 18.8 km above it and no outflow; the link's upstream node at 390,359.7 E 349,669.5 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 6.2 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
A60C16FC-EC67-4A69-A8CA-0B5A3DA0891C,"New River arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 9.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 532,884.3 E 196,886.5 N with 9.1 km above it and no outflow; the link's upstream node at 530,392.9 E 190,236.3 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 0.8 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
B1CE59DF-C88C-42A7-918A-9E75CF8D2440,"Grand Union Canal arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 4.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 459,701.4 E 273,102.2 N with 4.7 km above it and no outflow; the link's upstream node at 456,500.6 E 273,876.2 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 27.2 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
4F6BA423-1017-43DF-B216-0946BF8F114F,"River Avon arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 4.4 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 466,250.0 E 279,559.0 N with 4.4 km above it and no outflow; the link's upstream node at 465,138.5 E 280,362.7 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 7.0 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
3CA23902-57EF-4460-8EE3-917228550F42,"River Frome arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 3.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 389,643.5 E 202,528.2 N with 3.6 km above it and no outflow; the link's upstream node at 389,230.4 E 202,461.2 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 3.2 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
5207327B-E329-496E-BF56-E1ECA4BBF73C,"Pudding Dike arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 452,812.3 E 381,358.1 N with 1.6 km above it and no outflow; the link's upstream node at 453,684.3 E 382,278.8 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 12.5 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
91ABC75B-0A5D-4782-942F-7F6001BCC1A8,"River Tame arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 39.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 397,930.5 E 293,253.5 N with 39.6 km above it and no outflow; the link's upstream node at 400,649.1 E 296,215.8 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 13.4 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
6961F30F-A6C9-42A1-B0CE-0E1B48B50F9C,"River Tame arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 29.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 399,001.8 E 297,915.9 N with 29.6 km above it and no outflow; the link's upstream node at 400,511.1 E 296,328.8 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 8.1 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
83B07F67-CD31-4624-8352-63203400EE70,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 6.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 387,937.8 E 352,936.8 N with 6.2 km above it and no outflow; the link's upstream node at 388,496.5 E 352,198.0 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 8.5 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
55C4CDCB-35F2-4D75-A259-33F604CD8BAE,"River Cam arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 340.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 543,557.6 E 254,656.8 N with 340.2 km above it and no outflow; the link's upstream node at 543,568.7 E 254,635.9 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 1.9 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
F8516C8E-A019-4BC7-8C5A-8BB05EB8EE50,"River Goyt arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 210.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 396,179.1 E 390,224.7 N with 210.2 km above it and no outflow; the link's upstream node at 393,670.3 E 389,600.1 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 11.8 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
E0D2E610-098C-4989-AA49-E2625AD1F69B,"River Bollin arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 178.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 373,028.7 E 387,060.6 N with 178.2 km above it and no outflow; the link's upstream node at 371,731.6 E 387,923.3 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 4.3 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
C26B7D90-C670-4AAD-A477-95744CEE0057,"Barrow Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 129.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 379,619.5 E 393,148.6 N with 129.1 km above it and no outflow; the link's upstream node at 379,389.9 E 393,303.8 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: -0.1 m over 277 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
FC6DBB3C-43D7-421F-AC77-3436FE222CC0,"Bedford Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 37.0 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 366,933.5 E 400,183.9 N with 37.0 km above it and no outflow; the link's upstream node at 367,565.7 E 398,253.1 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 11.6 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
16B1EE6A-C27D-476F-AA10-6E627AE2B3A7,"Town Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 13.4 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 369,574.2 E 399,795.0 N with 13.4 km above it and no outflow; the link's upstream node at 369,401.4 E 398,602.6 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: -0.1 m over 1,398 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
